"rID","infestation_percentage","pre","tmn","tmx","tmp","hfp"
342,0,535.311889648438,79.8144378662109,191.685150146484,135.78840637207,29.3120307922363
343,1,535.311889648438,79.8144378662109,191.685150146484,135.78840637207,29.3120307922363
344,1,535.311889648438,79.8144378662109,191.685150146484,135.78840637207,29.3120307922363
345,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
346,0,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
347,0,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
348,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
349,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
350,0,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
351,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
352,0,524.76318359375,61.8620338439941,171.43782043457,116.62133026123,17.9381866455078
353,0,524.76318359375,61.8620338439941,171.43782043457,116.62133026123,17.9381866455078
354,0,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
355,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
356,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
357,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
358,0,524.76318359375,61.8620338439941,171.43782043457,116.62133026123,17.9381866455078
359,0,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
360,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
361,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
362,0,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
363,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
364,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
365,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
366,0,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
367,1,523.468322753906,69.7619476318359,183.704071044922,126.720252990723,27.6461181640625
368,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
369,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
370,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
371,0,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
372,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
373,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
374,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
375,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
376,1,512.400451660156,57.4327659606934,167.14582824707,112.276496887207,20.4830074310303
377,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
378,0,502.743957519531,48.3662109375,155.333023071289,101.830574035645,19.148344039917
379,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
380,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
381,0,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
382,1,471.996673583984,75.9779510498047,197.972061157227,136.977127075195,21.083797454834
383,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
384,0,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
385,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
386,0,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
387,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
388,0,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
389,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
390,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
391,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
392,0,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
393,0,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
394,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
395,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
396,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
397,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
398,1,428.149597167969,21.0947971343994,122.659111022949,71.877067565918,20.0165920257568
399,1,428.149597167969,21.0947971343994,122.659111022949,71.877067565918,20.0165920257568
400,1,475.9013671875,71.1094589233398,195.4873046875,133.275421142578,24.8462867736816
401,0,695.548706054688,92.8005828857422,176.285614013672,134.550430297852,30.1061134338379
402,1,465.397369384766,38.5596580505371,146.073974609375,92.3101959228516,10.7761402130127
403,0,469.515014648438,45.8978157043457,162.982040405273,104.424621582031,14.9867401123047
404,1,469.515014648438,45.8978157043457,162.982040405273,104.424621582031,14.9867401123047
405,1,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
406,1,469.515014648438,45.8978157043457,162.982040405273,104.424621582031,14.9867401123047
407,1,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
408,0,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
409,1,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
410,0,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
411,1,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
412,1,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
413,1,474.654296875,44.7141723632812,152.799926757812,98.7631149291992,18.5095920562744
414,1,460.124450683594,38.4359970092773,149.855346679688,94.1796188354492,12.776086807251
415,1,462.746032714844,41.8651924133301,157.128234863281,99.4810409545898,11.0794620513916
416,1,458.590972900391,45.6168670654297,157.971221923828,101.797050476074,19.8621006011963
417,1,457.495880126953,41.6405639648438,150.400588989258,96.017822265625,19.5407047271729
418,1,462.746032714844,41.8651924133301,157.128234863281,99.4810409545898,11.0794620513916
419,1,445.299072265625,43.0263137817383,158.502304077148,100.772705078125,17.4928741455078
420,0,302.379577636719,23.239767074585,145.761764526367,84.4328460693359,35.4187698364258
421,0,493.829284667969,89.7806396484375,199.650329589844,144.730224609375,29.0162582397461
422,1,445.299072265625,43.0263137817383,158.502304077148,100.772705078125,17.4928741455078
423,0,440.942779541016,49.4124488830566,172.239196777344,110.80933380127,13.30517578125
424,0,621.744506835938,80.2143707275391,189.277572631836,134.751968383789,27.7042465209961
425,1,430.917236328125,56.5112228393555,181.33918762207,118.890617370605,12.7052268981934
426,0,448.323852539062,47.1557350158691,168.875717163086,108.041160583496,17.2988872528076
427,0,423.602661132812,55.0068283081055,180.183334350586,117.570526123047,14.6593685150146
428,1,432.397827148438,47.4066734313965,172.043807983398,109.719596862793,14.8730688095093
429,0,432.397827148438,47.4066734313965,172.043807983398,109.719596862793,14.8730688095093
430,1,432.397827148438,47.4066734313965,172.043807983398,109.719596862793,14.8730688095093
431,0,432.397827148438,47.4066734313965,172.043807983398,109.719596862793,14.8730688095093
432,0,429.139984130859,49.3236122131348,173.692718505859,111.502601623535,15.3066940307617
433,0,581.821899414062,74.4321975708008,173.683135986328,124.046363830566,23.3124580383301
434,0,597.597290039062,73.8676681518555,171.754928588867,122.782958984375,22.9707145690918
435,0,597.597290039062,73.8676681518555,171.754928588867,122.782958984375,22.9707145690918
436,0,597.597290039062,73.8676681518555,171.754928588867,122.782958984375,22.9707145690918
437,1,543.480834960938,86.7067108154297,173.586380004883,130.137756347656,28.9513092041016
438,0,573.30126953125,70.3780899047852,169.496658325195,119.940406799316,24.2533721923828
439,0,573.30126953125,70.3780899047852,169.496658325195,119.940406799316,24.2533721923828
440,1,573.30126953125,70.3780899047852,169.496658325195,119.940406799316,24.2533721923828
441,1,573.30126953125,70.3780899047852,169.496658325195,119.940406799316,24.2533721923828
442,0,573.30126953125,70.3780899047852,169.496658325195,119.940406799316,24.2533721923828
443,1,426.468963623047,39.8578033447266,170.584060668945,105.220359802246,15.3526287078857
444,0,549.544677734375,71.5310516357422,164.788757324219,118.133377075195,22.1564331054688
445,1,549.544677734375,71.5310516357422,164.788757324219,118.133377075195,22.1564331054688
446,1,549.544677734375,71.5310516357422,164.788757324219,118.133377075195,22.1564331054688
447,1,551.775268554688,75.2061309814453,167.990493774414,121.579719543457,23.5025749206543
448,0,551.775268554688,75.2061309814453,167.990493774414,121.579719543457,23.5025749206543
449,1,426.468963623047,39.8578033447266,170.584060668945,105.220359802246,15.3526287078857
450,1,420.392761230469,40.6374969482422,171.376022338867,106.019897460938,16.6573333740234
451,1,420.392761230469,40.6374969482422,171.376022338867,106.019897460938,16.6573333740234
452,0,551.775268554688,75.2061309814453,167.990493774414,121.579719543457,23.5025749206543
453,0,420.392761230469,40.6374969482422,171.376022338867,106.019897460938,16.6573333740234
454,1,415.992706298828,38.5149917602539,169.718963623047,104.119514465332,19.8344211578369
455,0,415.992706298828,38.5149917602539,169.718963623047,104.119514465332,19.8344211578369
456,0,522.73291015625,78.2095565795898,167.141387939453,122.65837097168,23.9653053283691
457,1,509.659149169922,77.0666046142578,167.591445922852,122.305610656738,23.6334609985352
458,0,368.393920898438,44.2185287475586,176.431488037109,110.274597167969,30.2027225494385
459,0,522.73291015625,78.2095565795898,167.141387939453,122.65837097168,23.9653053283691
460,1,423.179290771484,34.9378204345703,165.934783935547,100.457443237305,18.5642890930176
461,0,522.73291015625,78.2095565795898,167.141387939453,122.65837097168,23.9653053283691
462,1,522.73291015625,78.2095565795898,167.141387939453,122.65837097168,23.9653053283691
463,0,409.883361816406,35.3267669677734,166.512161254883,100.965942382812,19.2185649871826
464,1,470.490142822266,86.1793899536133,168.577606201172,127.391647338867,31.7446708679199
465,0,470.490142822266,86.1793899536133,168.577606201172,127.391647338867,31.7446708679199
466,1,541.083923339844,61.1147689819336,149.597366333008,105.265846252441,31.4729309082031
467,1,521.473571777344,64.6943435668945,147.490356445312,106.013069152832,31.1335296630859
468,0,521.473571777344,64.6943435668945,147.490356445312,106.013069152832,31.1335296630859
469,0,172.873611450195,-32.2504539489746,102.683410644531,35.1755180358887,9.589430809021
470,0,92.270378112793,13.0057497024536,148.397537231445,80.7181091308594,18.5967998504639
471,1,91.4991073608398,14.1744518280029,149.391311645508,81.7967529296875,19.6155910491943
472,0,63.2811965942383,47.4467544555664,189.031555175781,118.23991394043,19.7037258148193
473,0,73.968635559082,44.9539451599121,182.594955444336,113.809051513672,20.1606540679932
474,1,554.509948730469,-20.6195755004883,98.0308456420898,38.7615165710449,11.6357507705688
475,1,480.150939941406,32.936595916748,143.26985168457,88.1185531616211,20.6488037109375
476,1,519.313293457031,12.7732276916504,114.349800109863,63.5669746398926,15.4461526870728
477,1,496.928619384766,47.3120307922363,149.870254516602,98.5593414306641,24.150857925415
478,1,482.535034179688,46.5918006896973,156.475326538086,101.50407409668,19.1277256011963
479,1,454.147247314453,37.7434234619141,151.635864257812,94.6593322753906,20.0308609008789
480,1,503.827606201172,48.6786308288574,158.228866577148,103.472434997559,18.3995170593262
481,1,449.611450195312,25.9120063781738,127.786956787109,76.8356781005859,19.7863330841064
482,1,449.611450195312,25.9120063781738,127.786956787109,76.8356781005859,19.7863330841064
483,1,449.611450195312,25.9120063781738,127.786956787109,76.8356781005859,19.7863330841064
484,1,472.697601318359,31.1486148834229,134.515518188477,82.81103515625,19.6405925750732
485,1,428.149597167969,21.0947971343994,122.659111022949,71.877067565918,20.0165920257568
486,1,449.611450195312,25.9120063781738,127.786956787109,76.8356781005859,19.7863330841064
487,1,468.256591796875,40.2387008666992,151.038238525391,95.6121978759766,20.8935680389404
488,1,476.136108398438,44.1839141845703,155.150329589844,99.6544036865234,19.4279308319092
489,1,528.583312988281,35.2366523742676,139.837615966797,87.4855422973633,21.6034679412842
490,1,524.22705078125,36.1882133483887,140.027053833008,88.0820388793945,20.7562999725342
491,1,528.583312988281,35.2366523742676,139.837615966797,87.4855422973633,21.6034679412842
492,1,530.119750976562,44.3544616699219,143.314300537109,93.8436737060547,18.9372005462646
493,1,530.119750976562,44.3544616699219,143.314300537109,93.8436737060547,18.9372005462646
494,1,512.706665039062,59.7475166320801,164.015487670898,111.862518310547,29.3056545257568
495,1,510.42822265625,57.4572410583496,160.603973388672,108.993865966797,27.2540969848633
496,1,483.279754638672,48.0434150695801,159.29866027832,103.670166015625,17.9365634918213
497,1,497.231781005859,48.9383544921875,160.581298828125,104.76782989502,19.1353549957275
498,1,483.279754638672,48.0434150695801,159.29866027832,103.670166015625,17.9365634918213
499,1,472.835479736328,41.2545890808105,151.518112182617,96.4497222900391,14.4104080200195
500,1,522.755859375,11.4772176742554,112.826606750488,62.1510009765625,14.8208103179932
501,1,479.072082519531,29.6363544464111,133.840255737305,81.7341232299805,20.3454971313477
502,1,474.654296875,44.7141723632812,152.799926757812,98.7631149291992,18.5095920562744
503,1,474.654296875,44.7141723632812,152.799926757812,98.7631149291992,18.5095920562744
504,1,458.662658691406,44.556396484375,154.519073486328,99.5399398803711,19.2519035339355
505,1,483.279754638672,48.0434150695801,159.29866027832,103.670166015625,17.9365634918213
506,1,473.415740966797,42.3569030761719,149.936019897461,96.1453094482422,23.7544860839844
507,1,474.654296875,44.7141723632812,152.799926757812,98.7631149291992,18.5095920562744
508,1,476.310729980469,46.0515022277832,155.523193359375,100.755783081055,18.45676612854
509,1,476.310729980469,46.0515022277832,155.523193359375,100.755783081055,18.45676612854
510,1,479.072082519531,29.6363544464111,133.840255737305,81.7341232299805,20.3454971313477
511,1,470.7470703125,18.5775451660156,120.456954956055,69.540901184082,21.9397506713867
512,1,477.136199951172,51.8176803588867,170.778472900391,111.286117553711,17.1807289123535
513,1,477.136199951172,51.8176803588867,170.778472900391,111.286117553711,17.1807289123535
514,1,469.515014648438,45.8978157043457,162.982040405273,104.424621582031,14.9867401123047
515,1,472.084808349609,50.659049987793,169.621627807617,110.108818054199,20.1095180511475
516,1,462.746032714844,41.8651924133301,157.128234863281,99.4810409545898,11.0794620513916
517,1,527.971008300781,79.1364593505859,187.584503173828,133.450302124023,23.9437217712402
518,1,516.338806152344,82.2370147705078,194.450912475586,138.390441894531,30.871244430542
519,1,349.123687744141,29.9153118133545,156.244705200195,93.0382385253906,9.91644382476807
520,1,479.399261474609,52.7548942565918,169.630401611328,111.144561767578,21.8019924163818
521,1,479.015960693359,47.9376640319824,158.632797241211,103.241828918457,16.7396869659424
522,1,506.698181152344,49.8136253356934,160.16291809082,104.988243103027,21.7170085906982
523,1,527.971008300781,79.1364593505859,187.584503173828,133.450302124023,23.9437217712402
524,1,453.494567871094,47.4057083129883,145.484252929688,96.4343872070312,27.1424865722656
525,1,537.856872558594,79.1043853759766,191.395706176758,135.302856445312,24.4543857574463
526,1,555.392761230469,84.2626190185547,193.200546264648,138.757858276367,32.5178985595703
527,1,570.175109863281,82.5213394165039,183.392501831055,132.989288330078,21.5400981903076
528,1,537.324829101562,84.0730438232422,197.096755981445,140.587875366211,32.7526168823242
529,1,545.248962402344,57.8622589111328,170.185455322266,114.078239440918,19.083179473877
530,1,452.670806884766,50.1544036865234,166.523803710938,108.295028686523,12.3866949081421
531,1,455.943328857422,-7.24031400680542,94.2639923095703,43.4768981933594,18.6308422088623
532,1,613.487670898438,80.1358108520508,175.387268066406,127.762969970703,26.4889030456543
533,1,583.113586425781,71.3411331176758,164.598083496094,117.942024230957,23.0581760406494
534,1,510.503601074219,84.2526016235352,168.530242919922,126.361289978027,33.5876579284668
535,1,475.112579345703,83.6524887084961,165.823348999023,124.754997253418,31.285831451416
536,1,475.112579345703,83.6524887084961,165.823348999023,124.754997253418,31.285831451416
537,1,543.321472167969,82.745849609375,166.092712402344,124.397216796875,32.5054702758789
538,1,543.783752441406,79.1369476318359,168.183242797852,123.640884399414,25.8959331512451
539,1,73.968635559082,44.9539451599121,182.594955444336,113.809051513672,20.1606540679932
540,1,73.968635559082,44.9539451599121,182.594955444336,113.809051513672,20.1606540679932
541,1,63.2811965942383,47.4467544555664,189.031555175781,118.23991394043,19.7037258148193
542,1,305.078857421875,36.220401763916,156.074584960938,96.1237945556641,30.7273788452148
543,1,338.907379150391,36.8934669494629,153.408752441406,95.1478576660156,26.1921558380127
544,1,316.101379394531,40.7220077514648,155.918579101562,98.2925796508789,28.2900199890137
545,1,378.804077148438,73.024040222168,195.867446899414,134.488082885742,29.7897205352783
546,1,349.474639892578,80.0278778076172,196.893478393555,138.516571044922,32.3123054504395
547,1,456.013916015625,82.532958984375,197.841613769531,140.221069335938,34.0192756652832
548,1,416.264617919922,62.0555534362793,182.345886230469,122.188186645508,33.5153884887695
549,1,413.118927001953,63.8944435119629,186.093246459961,125.035957336426,39.5477256774902
550,1,380.547180175781,80.3520355224609,195.624328613281,138.045440673828,26.1736373901367
551,1,476.687347412109,55.9609794616699,170.226348876953,113.150733947754,31.4047412872314
552,1,340.200286865234,77.5950775146484,197.268096923828,137.433898925781,29.7469730377197
553,1,380.423370361328,74.2754287719727,191.646545410156,132.956268310547,26.2687549591064
554,1,379.614624023438,78.1032638549805,197.470565795898,137.770034790039,32.079532623291
555,1,580.244995117188,79.962776184082,190.259506225586,135.041519165039,21.6606369018555
556,1,506.862609863281,84.7495803833008,200.930145263672,142.806213378906,26.0143585205078
557,1,499.542816162109,86.5959777832031,200.879348754883,143.698822021484,27.2614841461182
558,1,505.547424316406,82.8470611572266,198.888931274414,140.802886962891,25.9001445770264
559,1,382.417297363281,-3.05251908302307,124.408218383789,60.6634788513184,14.9815235137939
560,1,358.247314453125,-11.618444442749,119.778961181641,54.0747833251953,25.8180618286133
561,1,318.850982666016,5.93397426605225,133.762313842773,69.8411712646484,17.7143020629883
562,1,326.091094970703,12.6421794891357,141.991851806641,77.3079681396484,17.2313709259033
563,1,392.021820068359,-10.8557262420654,117.756362915039,53.4133949279785,16.8318119049072
564,1,362.609893798828,-16.1286602020264,113.300537109375,48.524242401123,16.4603443145752
565,1,353.475280761719,-11.5656471252441,120.002822875977,54.1982002258301,23.9610614776611
566,1,382.417297363281,-3.05251908302307,124.408218383789,60.6634788513184,14.9815235137939
567,1,390.861785888672,-16.3754138946533,118.996543884277,51.2825012207031,16.4946784973145
568,1,512.706665039062,59.7475166320801,164.015487670898,111.862518310547,29.3056545257568
569,1,511.503112792969,46.0026512145996,146.012664794922,95.978630065918,23.8711643218994
570,1,511.503112792969,46.0026512145996,146.012664794922,95.978630065918,23.8711643218994
571,1,511.503112792969,46.0026512145996,146.012664794922,95.978630065918,23.8711643218994
572,1,529.308654785156,37.2476425170898,136.76383972168,87.0127716064453,20.2085704803467
573,1,437.613555908203,45.2947006225586,140.823623657227,93.0408172607422,29.4953479766846
574,1,442.685241699219,45.807731628418,140.92658996582,93.3764953613281,32.5582122802734
575,1,502.018035888672,49.508186340332,155.86735534668,102.642425537109,23.3341903686523
576,1,512.706665039062,59.7475166320801,164.015487670898,111.862518310547,29.3056545257568
577,1,512.706665039062,59.7475166320801,164.015487670898,111.862518310547,29.3056545257568
578,1,554.932312011719,69.4544067382812,176.298370361328,122.798454284668,14.6991205215454
579,1,539.622253417969,78.7899398803711,188.979095458984,133.819290161133,17.6981620788574
580,1,506.862609863281,84.7495803833008,200.930145263672,142.806213378906,26.0143585205078
581,1,506.862609863281,84.7495803833008,200.930145263672,142.806213378906,26.0143585205078
582,1,543.609191894531,87.9346466064453,203.375335693359,145.585647583008,20.783483505249
583,1,558.795715332031,84.9086074829102,195.485214233398,140.056228637695,16.8434715270996
584,1,497.319793701172,98.3292617797852,208.333648681641,153.351181030273,26.9455223083496
585,1,493.395751953125,92.8121948242188,202.019973754883,147.385070800781,24.5597133636475
586,1,528.405944824219,100.057373046875,207.938522338867,153.969573974609,41.709831237793
587,1,984.761535644531,118.094589233398,209.947982788086,164.069946289062,16.7560691833496
588,1,576.700988769531,102.210273742676,205.809036254883,154.004837036133,25.6844348907471
589,1,587.845703125,99.6486358642578,205.981704711914,152.800003051758,25.0193691253662
590,1,469.932281494141,73.9445419311523,198.396240234375,136.150405883789,21.2058029174805
591,1,760.744873046875,108.535102844238,216.284301757812,162.394226074219,23.9640579223633
592,1,478.136596679688,74.3276596069336,199.800872802734,137.019592285156,24.005033493042
593,1,474.407806396484,73.4863433837891,198.110748291016,135.767730712891,23.2514305114746
594,1,501.468658447266,84.932243347168,204.173767089844,144.481826782227,23.7380771636963
595,1,499.022674560547,83.9780578613281,201.938171386719,142.901062011719,23.2116718292236
596,1,478.744720458984,76.7833404541016,202.322387695312,139.521209716797,25.1314296722412
597,1,500.58203125,78.7999572753906,192.286315917969,135.530349731445,20.8025226593018
598,1,500.58203125,78.7999572753906,192.286315917969,135.530349731445,20.8025226593018
599,1,584.956359863281,81.3040466308594,175.130432128906,128.225280761719,27.6858997344971
600,1,597.597290039062,73.8676681518555,171.754928588867,122.782958984375,22.9707145690918
601,1,573.30126953125,70.3780899047852,169.496658325195,119.940406799316,24.2533721923828
602,1,573.30126953125,70.3780899047852,169.496658325195,119.940406799316,24.2533721923828
603,1,589.143432617188,73.1850357055664,173.519790649414,123.336364746094,25.7932319641113
604,1,132.278167724609,38.0782699584961,173.020706176758,105.547515869141,11.3285903930664
605,1,91.6681289672852,61.5771789550781,193.573471069336,127.533309936523,22.0341148376465
606,1,41.1436538696289,62.7068862915039,211.583862304688,137.098770141602,14.8881692886353
607,1,222.074905395508,32.4959831237793,158.562652587891,95.5496292114258,14.194281578064
608,1,35.9953842163086,66.1000900268555,200.990158081055,133.551895141602,19.8470726013184
609,1,220.679672241211,15.1849632263184,135.382705688477,75.2957153320312,16.8936347961426
610,1,198.535537719727,23.4741363525391,126.603874206543,75.0126037597656,31.4231986999512
611,1,178.064086914062,-30.9680480957031,82.8783645629883,25.9491806030273,9.35400676727295
612,1,20.9560222625732,86.1904220581055,217.116622924805,151.617721557617,15.0080842971802
613,1,34.8046607971191,37.1443901062012,180.291625976562,108.731201171875,16.5969505310059
614,1,712.812377929688,75.2353897094727,166.34880065918,120.750595092773,16.4951915740967
615,1,712.812377929688,75.2353897094727,166.34880065918,120.750595092773,16.4951915740967
616,1,712.812377929688,75.2353897094727,166.34880065918,120.750595092773,16.4951915740967
617,1,472.347625732422,76.5510864257812,148.016189575195,112.241218566895,34.4631156921387
618,1,521.473571777344,64.6943435668945,147.490356445312,106.013069152832,31.1335296630859
619,1,537.994995117188,58.1543197631836,147.959289550781,103.000595092773,29.4174213409424
620,1,545.970581054688,47.6074981689453,145.578567504883,96.5377502441406,22.1844043731689
621,1,542.636901855469,46.8159065246582,142.949691772461,94.8200454711914,21.1191291809082
622,1,475.810455322266,56.1052474975586,151.839401245117,104.174041748047,28.545524597168
623,1,475.810455322266,56.1052474975586,151.839401245117,104.174041748047,28.545524597168
624,1,462.62646484375,51.0233459472656,147.867324829102,99.4569396972656,23.4747943878174
625,0,94.3459930419922,-157.556060791016,-26.3643913269043,-91.9651489257812,0.0721327140927315
626,0,973.738220214844,146.974136352539,215.22590637207,181.067810058594,23.3115215301514
627,0,756.653930664062,59.9151229858398,158.206359863281,109.032524108887,14.7005157470703
628,0,43.6679573059082,4.80148506164551,148.191482543945,76.4841690063477,2.14416098594666
629,0,39.2037162780762,22.8040714263916,153.951675415039,88.3897323608398,3.40766644477844
630,0,422.913238525391,-44.7731895446777,86.4799880981445,20.8549709320068,11.8439598083496
631,0,491.207397460938,-76.5653228759766,48.0694007873535,-14.2583847045898,8.68565273284912
632,0,264.315002441406,-124.678100585938,5.24523735046387,-59.7215042114258,0.20126536488533
633,0,31.778636932373,55.0365676879883,218.619522094727,136.825592041016,3.76992988586426
634,0,475.052520751953,37.6677017211914,138.149276733398,87.8989944458008,9.55039596557617
635,0,277.516876220703,-90.7216567993164,42.5468673706055,-24.0857315063477,3.75975465774536
636,0,93.2122192382812,-23.3971786499023,115.003494262695,45.7867660522461,2.1270158290863
637,0,551.625854492188,-29.4542484283447,98.6638565063477,34.5994758605957,6.49117469787598
638,0,142.473907470703,29.1964111328125,161.286193847656,95.2297668457031,2.681640625
639,0,1073.79052734375,127.251884460449,204.481857299805,165.847259521484,11.1469497680664
640,0,383.057403564453,-116.787467956543,30.2253456115723,-43.2921257019043,0.0953213050961494
641,0,53.107551574707,6.08266639709473,134.350189208984,70.2164916992188,2.16637825965881
642,0,31.5083827972412,-148.580017089844,-14.697283744812,-81.647590637207,0.0921407118439674
643,0,627.359924316406,-73.3397598266602,72.7798233032227,-0.300855189561844,6.76141500473022
644,0,435.189636230469,-11.2863216400146,95.9248352050781,42.3122444152832,20.2269763946533
645,0,1276.72985839844,100.784118652344,175.88346862793,138.322341918945,8.71366500854492
646,0,1081.87268066406,212.447479248047,281.905639648438,247.111083984375,16.7331199645996
647,0,189.734649658203,-133.748123168945,-10.9680986404419,-72.3564682006836,0.0946869924664497
648,0,15.8991289138794,-38.053783416748,105.940162658691,33.9283905029297,1.53471183776855
649,0,342.405456542969,-52.3627662658691,82.2866973876953,14.9426336288452,4.62516307830811
650,0,305.570343017578,18.8679180145264,140.313430786133,79.5619583129883,7.83070373535156
651,0,164.789962768555,-27.6050128936768,110.455192565918,41.4176025390625,2.86058115959167
652,0,287.515747070312,-116.281677246094,15.5299224853516,-50.379825592041,1.5799103975296
653,0,171.04850769043,-7.40884113311768,111.577484130859,52.0684547424316,5.76441335678101
654,0,28.603048324585,69.908576965332,207.721481323242,138.804901123047,10.8265504837036
655,0,92.5807495117188,-148.182357788086,-10.8484315872192,-79.5467834472656,0.208952203392982
656,0,601.864807128906,-10.5699758529663,104.997497558594,47.2457313537598,13.0856399536133
657,0,169.018798828125,-57.7966728210449,67.9453430175781,5.051344871521,3.71551418304443
658,0,74.4121475219727,24.1577491760254,163.300903320312,93.7593460083008,1.50148165225983
659,0,152.317520141602,-47.6202163696289,78.0153274536133,15.2023801803589,4.41079998016357
660,0,371.434600830078,-62.4395790100098,77.0720520019531,7.28964376449585,4.74789905548096
661,0,559.500427246094,92.828742980957,203.630172729492,148.256774902344,27.7418422698975
662,0,185.515914916992,-79.2862854003906,60.9293022155762,-9.24255275726318,4.01382255554199
663,0,590.364379882812,100.023384094238,205.202041625977,152.589416503906,29.7126998901367
664,0,132.544372558594,35.9683494567871,144.018753051758,89.9803085327148,6.20197820663452
665,0,20.8544826507568,1.27813947200775,135.768280029297,68.5182723999023,1.78595185279846
666,0,323.040374755859,-80.4901351928711,43.383731842041,-18.5938262939453,6.2390570640564
667,0,379.634460449219,-112.064788818359,43.1531066894531,-34.5239028930664,5.76762962341309
668,0,159.03205871582,-99.932975769043,48.6730346679688,-25.6150436401367,0.45247957110405
669,0,659.617431640625,14.8103895187378,111.158584594727,62.9367218017578,5.23906517028809
670,0,415.528045654297,36.7604026794434,158.345016479492,97.5903244018555,9.54034614562988
671,0,185.319488525391,-8.30342864990234,113.563629150391,52.6297950744629,5.83372831344604
672,0,1382.53454589844,168.160873413086,252.469421386719,210.419006347656,14.7176570892334
673,0,20.7240772247314,33.6328239440918,178.612838745117,106.085304260254,1.84832787513733
674,0,710.628112792969,113.834342956543,206.73225402832,160.285507202148,19.8066062927246
675,0,387.505126953125,-55.1352653503418,71.9197845458984,8.39783382415771,15.0123052597046
676,0,202.059173583984,-128.620208740234,6.27950763702393,-61.1745300292969,0.160310059785843
677,0,292.351226806641,-80.9042129516602,49.4065361022949,-15.7948207855225,7.66715574264526
678,0,522.503356933594,95.3600845336914,184.609069824219,140.002883911133,24.0370788574219
